dataset,treatment,propensity_score
semi_synthetic,0,0.4467876990893791
semi_synthetic,1,0.45773386698466606
semi_synthetic,0,0.4473752502250435
semi_synthetic,1,0.39988588606246184
semi_synthetic,1,0.4156652819984506
semi_synthetic,0,0.3907411372443293
semi_synthetic,1,0.4702278170427211
semi_synthetic,1,0.42720401695762467
semi_synthetic,1,0.4822766041744279
semi_synthetic,1,0.4551285267300548
semi_synthetic,1,0.3246141329106459
semi_synthetic,0,0.4004413000382476
semi_synthetic,0,0.5024624630282775
semi_synthetic,1,0.5678033164494865
semi_synthetic,0,0.3986577164565969
semi_synthetic,0,0.40092678204966714
semi_synthetic,0,0.5692243734636098
semi_synthetic,0,0.3860066143126629
semi_synthetic,1,0.4396044254456446
semi_synthetic,0,0.41593252641012746
semi_synthetic,0,0.3567008543621864
semi_synthetic,1,0.4846757245726757
semi_synthetic,1,0.5220081291877234
semi_synthetic,0,0.5516137898234363
semi_synthetic,1,0.48574605167687407
semi_synthetic,0,0.4192082495129605
semi_synthetic,1,0.4515662338665265
semi_synthetic,1,0.6197589168537485
semi_synthetic,0,0.48760192949793074
semi_synthetic,0,0.5556011064047081
semi_synthetic,0,0.481063027790845
semi_synthetic,0,0.5557412670219093
semi_synthetic,0,0.6399966155449373
semi_synthetic,0,0.4590833116747988
semi_synthetic,0,0.5021699265481828
semi_synthetic,1,0.4139042800794527
semi_synthetic,1,0.503145676863901
semi_synthetic,0,0.34028876647066947
semi_synthetic,0,0.3328001469362271
semi_synthetic,1,0.43432891541632246
semi_synthetic,0,0.3436531514277503
semi_synthetic,0,0.43659285222536565
semi_synthetic,1,0.3530836780406908
semi_synthetic,0,0.39314316249015163
semi_synthetic,1,0.6147900073252776
semi_synthetic,1,0.4193565345313333
semi_synthetic,1,0.45557953057177814
semi_synthetic,0,0.3982975642263873
semi_synthetic,0,0.5508297291139547
semi_synthetic,0,0.5008768066611509
semi_synthetic,0,0.6453949842053828
semi_synthetic,1,0.5272962700574897
semi_synthetic,1,0.4062955085948675
semi_synthetic,0,0.4551895089921348
semi_synthetic,0,0.46022930422134567
semi_synthetic,0,0.6022334302449273
semi_synthetic,1,0.5724972346498026
semi_synthetic,0,0.4074036417261613
semi_synthetic,0,0.4881960204734594
semi_synthetic,0,0.6227996543617613
semi_synthetic,1,0.7151934805404244
semi_synthetic,1,0.3182928840051482
semi_synthetic,0,0.35203671471309944
semi_synthetic,0,0.3975736853391043
semi_synthetic,0,0.3908348598082823
semi_synthetic,1,0.5142647216594486
semi_synthetic,1,0.5205652627422576
semi_synthetic,1,0.3568414183758339
semi_synthetic,1,0.6368586893738858
semi_synthetic,1,0.45416529459569216
semi_synthetic,1,0.6957966675401959
semi_synthetic,0,0.5174191110084252
semi_synthetic,1,0.5457273415751895
semi_synthetic,1,0.631933757076295
semi_synthetic,0,0.46615675012871516
semi_synthetic,1,0.6277566868923561
semi_synthetic,0,0.601699928637727
semi_synthetic,0,0.5658464696239555
semi_synthetic,0,0.4141744857640687
semi_synthetic,1,0.42619603706710213
semi_synthetic,0,0.40591863875150613
semi_synthetic,1,0.5200636005381474
semi_synthetic,1,0.6289126536204296
semi_synthetic,0,0.8084178233174861
semi_synthetic,1,0.48452170386156906
semi_synthetic,1,0.6327066201499487
semi_synthetic,0,0.4062600890363732
semi_synthetic,0,0.34237457677283134
semi_synthetic,0,0.44711677587071563
semi_synthetic,0,0.4203882920968192
semi_synthetic,0,0.36773269370229716
semi_synthetic,0,0.26733769137146574
semi_synthetic,1,0.5981312220478894
semi_synthetic,0,0.3898572132349442
semi_synthetic,1,0.6194335877635856
semi_synthetic,1,0.5038948093371114
semi_synthetic,0,0.43770314540273597
semi_synthetic,1,0.4541364468818892
semi_synthetic,0,0.36766119056496044
semi_synthetic,0,0.5132747247950654
semi_synthetic,0,0.501989413749243
semi_synthetic,0,0.3757584427636532
semi_synthetic,0,0.3589997457009972
semi_synthetic,0,0.4049674363427726
semi_synthetic,0,0.4516556616394542
semi_synthetic,0,0.44768962489317177
semi_synthetic,0,0.31101330648780706
semi_synthetic,1,0.35991386073578047
semi_synthetic,0,0.41539416845092303
semi_synthetic,0,0.4237722499917223
semi_synthetic,0,0.3993248079119893
semi_synthetic,1,0.35508204141103
semi_synthetic,1,0.38959194829659655
semi_synthetic,1,0.5339838578805456
semi_synthetic,1,0.6010626450751938
semi_synthetic,0,0.3719748435821004
semi_synthetic,1,0.3575387161557468
semi_synthetic,0,0.4856305632548119
semi_synthetic,0,0.5251598315037584
semi_synthetic,0,0.5839985602233821
semi_synthetic,0,0.5644898242983031
semi_synthetic,0,0.5483516694776357
semi_synthetic,1,0.5000800907359213
semi_synthetic,1,0.42144340603184616
semi_synthetic,1,0.4240657066393123
semi_synthetic,1,0.45453601191155035
semi_synthetic,1,0.5339615536488246
semi_synthetic,1,0.44829277564015746
semi_synthetic,0,0.5297261712438149
semi_synthetic,1,0.3100572358875588
semi_synthetic,1,0.30816725268400136
semi_synthetic,0,0.480787977255255
semi_synthetic,1,0.40186434310803976
semi_synthetic,1,0.4265570011971636
semi_synthetic,1,0.3444372260464533
semi_synthetic,1,0.7097368541161199
semi_synthetic,0,0.4711425765283136
semi_synthetic,0,0.48456930138384635
semi_synthetic,0,0.6101867584515464
semi_synthetic,1,0.616538201727804
semi_synthetic,0,0.34447152596895086
semi_synthetic,0,0.4189107792939191
semi_synthetic,0,0.3120669408194867
semi_synthetic,0,0.5501916738259988
semi_synthetic,1,0.5512710989385463
semi_synthetic,1,0.6666719667605796
semi_synthetic,1,0.4421371732821775
semi_synthetic,1,0.5253663782505693
semi_synthetic,1,0.529872607156861
semi_synthetic,1,0.31775371997904545
semi_synthetic,1,0.4583142194462476
semi_synthetic,1,0.5069201521514575
semi_synthetic,0,0.5298842146825308
semi_synthetic,0,0.5243570022659371
semi_synthetic,1,0.614759699965124
semi_synthetic,1,0.43212344667673963
semi_synthetic,0,0.5778997837674594
semi_synthetic,0,0.5400396095715275
semi_synthetic,1,0.3226542650198921
semi_synthetic,0,0.3903746728945095
semi_synthetic,1,0.3435364771190336
semi_synthetic,1,0.4497314282467523
semi_synthetic,0,0.6201150032669408
semi_synthetic,0,0.42973450700139304
semi_synthetic,0,0.36755062145151196
semi_synthetic,0,0.3577621158886762
semi_synthetic,1,0.45484456094213427
semi_synthetic,0,0.5814036101417146
semi_synthetic,1,0.6529957383265543
semi_synthetic,1,0.6264738412097848
semi_synthetic,1,0.5010290065264188
semi_synthetic,0,0.44479332064231325
semi_synthetic,1,0.6508026025891674
semi_synthetic,1,0.45832240079477765
semi_synthetic,1,0.44022777053639134
semi_synthetic,1,0.478362369829033
semi_synthetic,0,0.5957736413154765
semi_synthetic,1,0.6020015511663065
semi_synthetic,0,0.5958206703696716
semi_synthetic,1,0.5057366521094626
semi_synthetic,0,0.5376337276165046
semi_synthetic,1,0.5396494475790956
semi_synthetic,1,0.5619633657984011
semi_synthetic,1,0.6340917977413416
semi_synthetic,0,0.40784694441460506
semi_synthetic,1,0.4923680758367202
semi_synthetic,0,0.38386932947556396
semi_synthetic,0,0.42234008569617765
semi_synthetic,0,0.514009009010811
semi_synthetic,1,0.4655688013862776
semi_synthetic,0,0.5622487886884866
semi_synthetic,0,0.4624613893705564
semi_synthetic,1,0.44201290709454427
semi_synthetic,0,0.34724829987453476
semi_synthetic,0,0.49780547708387196
semi_synthetic,0,0.45413714849000186
semi_synthetic,1,0.41154859307602365
semi_synthetic,1,0.6159425330596694
semi_synthetic,0,0.4719835266035536
semi_synthetic,1,0.5468404994845549
semi_synthetic,0,0.48487636404372864
semi_synthetic,0,0.44183259302335565
semi_synthetic,0,0.4862635805887682
semi_synthetic,1,0.5599170596778387
semi_synthetic,1,0.6123097748110815
semi_synthetic,1,0.4110456334988169
semi_synthetic,0,0.5176887903715214
semi_synthetic,0,0.541128921904669
semi_synthetic,0,0.34929775498019044
semi_synthetic,0,0.45948985900762324
semi_synthetic,0,0.48451019206463036
semi_synthetic,0,0.5750223839358716
semi_synthetic,0,0.6532645311660792
semi_synthetic,0,0.38368013811631624
semi_synthetic,1,0.3801338729937519
semi_synthetic,1,0.46493886721379657
semi_synthetic,1,0.5402249250782674
semi_synthetic,0,0.4203932263634538
semi_synthetic,0,0.5767261363607191
semi_synthetic,0,0.4120051476595199
semi_synthetic,0,0.48339586411087904
semi_synthetic,0,0.5914709353473263
semi_synthetic,1,0.5650243048264518
semi_synthetic,0,0.4327296737465281
semi_synthetic,0,0.434238412318329
semi_synthetic,1,0.5199722445777448
semi_synthetic,1,0.47059512551817756
semi_synthetic,1,0.568423458769177
semi_synthetic,1,0.5177507221958427
semi_synthetic,0,0.496534023837675
semi_synthetic,0,0.41814275957715935
semi_synthetic,1,0.5451937452711543
semi_synthetic,1,0.5006270008937578
semi_synthetic,0,0.4316114564508773
semi_synthetic,0,0.4911258713354686
semi_synthetic,1,0.5015010029240559
semi_synthetic,0,0.5697409764464033
semi_synthetic,1,0.5246300460880817
semi_synthetic,0,0.5600041181836742
semi_synthetic,0,0.6427993244349426
semi_synthetic,1,0.5253323710002703
semi_synthetic,0,0.33848313645373695
semi_synthetic,0,0.3576975881717077
semi_synthetic,0,0.4336882893791704
semi_synthetic,1,0.3716627142577047
semi_synthetic,1,0.48474648059747755
semi_synthetic,1,0.5796559512664531
semi_synthetic,1,0.574785710472954
semi_synthetic,0,0.4743445010630192
semi_synthetic,0,0.44804935383676764
semi_synthetic,1,0.3630199939069086
semi_synthetic,0,0.4078389274244432
semi_synthetic,1,0.48187511876857714
semi_synthetic,1,0.4958255800821622
semi_synthetic,1,0.451897936806614
semi_synthetic,0,0.5238543150873837
semi_synthetic,0,0.4727744919496624
semi_synthetic,1,0.48017590700382695
semi_synthetic,0,0.6145148089773153
semi_synthetic,1,0.5178820138057153
semi_synthetic,0,0.4062734618215295
semi_synthetic,1,0.5320834370492362
semi_synthetic,1,0.4662316152443134
semi_synthetic,1,0.370954074420693
semi_synthetic,1,0.584767454665784
semi_synthetic,1,0.40995546340032235
semi_synthetic,0,0.6596246451902925
semi_synthetic,0,0.40331803950073647
semi_synthetic,1,0.6599375020755092
semi_synthetic,0,0.45007509689447783
semi_synthetic,0,0.5777367399700888
semi_synthetic,0,0.47966080185287185
semi_synthetic,0,0.5622328786314862
semi_synthetic,1,0.47250041818411154
semi_synthetic,1,0.5092564875449
semi_synthetic,0,0.4772463892256803
semi_synthetic,1,0.6099179792446098
semi_synthetic,1,0.4883643103210037
semi_synthetic,0,0.47857550844508107
semi_synthetic,0,0.5472904169377485
semi_synthetic,0,0.6127761799162837
semi_synthetic,0,0.5257939510331721
semi_synthetic,0,0.4030046512652086
semi_synthetic,1,0.3789109623610868
semi_synthetic,0,0.4867783681949238
semi_synthetic,0,0.45102583324494183
semi_synthetic,1,0.6453022280137818
semi_synthetic,1,0.4774844580374489
semi_synthetic,0,0.44392061062066596
semi_synthetic,0,0.435286313584603
semi_synthetic,0,0.4158547683723194
semi_synthetic,0,0.4668054758998405
semi_synthetic,1,0.38396931795416855
semi_synthetic,0,0.4274099228602906
semi_synthetic,0,0.5449510942479732
semi_synthetic,0,0.40765454324879685
semi_synthetic,0,0.5996040318867597
semi_synthetic,1,0.5234116857683235
semi_synthetic,1,0.46927632071808495
semi_synthetic,1,0.48574312116224144
semi_synthetic,0,0.466962193192817
semi_synthetic,0,0.6069964560502021
semi_synthetic,0,0.5705215492450179
semi_synthetic,0,0.4821802849415667
semi_synthetic,1,0.4551795519437482
semi_synthetic,1,0.5305413459506189
semi_synthetic,0,0.45628482556451017
semi_synthetic,1,0.620663370761337
semi_synthetic,0,0.378145859160625
semi_synthetic,1,0.5324252090219881
semi_synthetic,1,0.7360209985925268
semi_synthetic,1,0.6394159242116836
semi_synthetic,1,0.5222637694551326
semi_synthetic,0,0.43684297546159456
semi_synthetic,0,0.5297962604955404
semi_synthetic,0,0.3737541436948011
semi_synthetic,1,0.4681422960207857
semi_synthetic,0,0.41427190604965813
semi_synthetic,0,0.5104138342412234
semi_synthetic,1,0.4764346800032284
semi_synthetic,1,0.5805139515184367
semi_synthetic,0,0.44778568887218934
semi_synthetic,0,0.7225985269092108
semi_synthetic,0,0.703579255323582
semi_synthetic,1,0.5181170141334474
semi_synthetic,1,0.7290415996956674
semi_synthetic,1,0.45347616367037735
semi_synthetic,0,0.5456962855376255
semi_synthetic,1,0.49629009205625335
semi_synthetic,1,0.5160244068686809
semi_synthetic,1,0.6055202546221012
semi_synthetic,1,0.45605339748536555
semi_synthetic,0,0.45878997802224936
semi_synthetic,0,0.5537674507421709
semi_synthetic,0,0.3439625327793219
semi_synthetic,0,0.5751548444634887
semi_synthetic,1,0.4496446354165492
semi_synthetic,1,0.49466131214745124
semi_synthetic,1,0.6043661328674066
semi_synthetic,1,0.44224796891988777
semi_synthetic,1,0.5102278280087187
semi_synthetic,1,0.6584691633458966
semi_synthetic,1,0.5201485438524429
semi_synthetic,0,0.38667605966096114
semi_synthetic,0,0.4487251746885564
semi_synthetic,1,0.5318973760177225
semi_synthetic,0,0.35475615504942265
semi_synthetic,1,0.5802839359127158
semi_synthetic,1,0.4921051752701652
semi_synthetic,1,0.37560036121399987
semi_synthetic,1,0.47880678517870656
semi_synthetic,0,0.4840560777993483
semi_synthetic,0,0.41997006033945
semi_synthetic,0,0.45679259524530197
semi_synthetic,1,0.5338895108174612
semi_synthetic,0,0.37689103703349275
semi_synthetic,1,0.48266847225408144
semi_synthetic,1,0.49449810578419495
semi_synthetic,1,0.6291966038917827
semi_synthetic,0,0.46981276627920965
semi_synthetic,0,0.4420877955019686
semi_synthetic,1,0.564385048784329
semi_synthetic,1,0.5794012159953098
semi_synthetic,0,0.5593160992122214
semi_synthetic,1,0.4352325128389757
semi_synthetic,0,0.3979613586887029
semi_synthetic,1,0.6004988395196253
semi_synthetic,0,0.35577873817342914
semi_synthetic,0,0.510373930653694
semi_synthetic,1,0.5659090287795621
semi_synthetic,1,0.5015688111076527
semi_synthetic,1,0.6279459108541353
semi_synthetic,1,0.5696949973489764
semi_synthetic,1,0.4276075123020441
semi_synthetic,0,0.39163966902315794
semi_synthetic,0,0.5085474637699111
semi_synthetic,1,0.43853797689123347
semi_synthetic,0,0.39173379567508576
semi_synthetic,1,0.5724681283319886
semi_synthetic,1,0.4440572535198413
semi_synthetic,0,0.5633732518959551
semi_synthetic,1,0.41474949124085714
semi_synthetic,1,0.42190981249763176
semi_synthetic,0,0.5883609283612713
semi_synthetic,0,0.4887303719765674
semi_synthetic,1,0.46676775695406664
semi_synthetic,1,0.5571375310502887
semi_synthetic,1,0.3898053544165992
semi_synthetic,1,0.4696153481596654
semi_synthetic,0,0.45521137990721494
semi_synthetic,0,0.32460162849795193
semi_synthetic,0,0.490558078572952
semi_synthetic,0,0.485484587539417
semi_synthetic,1,0.4006787865980867
semi_synthetic,1,0.37986691390943617
semi_synthetic,1,0.3747264670702467
semi_synthetic,0,0.511861556904825
semi_synthetic,0,0.4452930699786125
semi_synthetic,0,0.39500158406819363
semi_synthetic,0,0.4672675603637551
semi_synthetic,0,0.49798304999740267
semi_synthetic,1,0.39984103045777164
semi_synthetic,1,0.4624919265976276
semi_synthetic,0,0.5474483828563524
semi_synthetic,0,0.5386539469816194
semi_synthetic,1,0.5114297654590408
semi_synthetic,1,0.3940895456747536
semi_synthetic,0,0.3566070188976837
semi_synthetic,0,0.41759304277329795
semi_synthetic,0,0.5057017734644425
semi_synthetic,1,0.4545396777297696
semi_synthetic,0,0.562997764653266
semi_synthetic,1,0.44613867129960344
semi_synthetic,1,0.5421932874029483
semi_synthetic,0,0.41422565133243655
semi_synthetic,1,0.5166992924137731
semi_synthetic,0,0.5494763418517101
semi_synthetic,1,0.5542751987464248
semi_synthetic,1,0.6554286935517526
semi_synthetic,1,0.3578342935252606
semi_synthetic,0,0.5433473436289453
semi_synthetic,0,0.5488620705619455
semi_synthetic,1,0.6950937124955245
semi_synthetic,1,0.5032779362528144
semi_synthetic,1,0.5949245339315642
semi_synthetic,0,0.49061059245498856
semi_synthetic,1,0.5067021915367619
semi_synthetic,0,0.6862968329190724
semi_synthetic,1,0.47640447204082753
semi_synthetic,1,0.44576459385340755
semi_synthetic,0,0.4831929451456738
semi_synthetic,1,0.46708581232213475
semi_synthetic,0,0.4990918180653607
semi_synthetic,0,0.4049135216738832
semi_synthetic,0,0.39876335575279553
semi_synthetic,1,0.43250944393236923
semi_synthetic,1,0.48508160145219614
semi_synthetic,0,0.5188548335514808
semi_synthetic,1,0.5843430245474152
semi_synthetic,0,0.4589024309889136
semi_synthetic,0,0.601690392060082
semi_synthetic,1,0.5000489655834829
semi_synthetic,1,0.4227882059573379
semi_synthetic,0,0.5112424750083185
semi_synthetic,1,0.6424723722473219
semi_synthetic,1,0.541480118400141
semi_synthetic,1,0.4695089172623418
semi_synthetic,0,0.47413219150529223
semi_synthetic,1,0.5908385526250883
semi_synthetic,1,0.38694046408770094
semi_synthetic,1,0.474513961788409
semi_synthetic,0,0.46880450923109945
semi_synthetic,0,0.6256211676470639
semi_synthetic,1,0.6797576012510141
semi_synthetic,0,0.34706120547026237
semi_synthetic,1,0.4657928679448974
semi_synthetic,1,0.6282566448856451
semi_synthetic,1,0.7110198509527382
semi_synthetic,0,0.5282187229469346
semi_synthetic,0,0.4317583120365189
semi_synthetic,1,0.5020989502956632
semi_synthetic,0,0.46908426175684714
semi_synthetic,0,0.5408299654302231
semi_synthetic,0,0.44870157145782796
semi_synthetic,0,0.6200558081175128
semi_synthetic,0,0.573361770532892
semi_synthetic,1,0.5432535360306939
semi_synthetic,1,0.3871256684758225
semi_synthetic,0,0.47611549226021044
semi_synthetic,1,0.24936035786747868
semi_synthetic,0,0.5613962891229292
semi_synthetic,0,0.3546425222639611
semi_synthetic,1,0.4725292107230105
semi_synthetic,1,0.45043528360777924
semi_synthetic,0,0.38973547554827526
semi_synthetic,1,0.5522119088276064
semi_synthetic,0,0.5213639678197336
semi_synthetic,0,0.575900841218937
semi_synthetic,1,0.6993079929679081
semi_synthetic,0,0.35655970905709927
semi_synthetic,1,0.4207680777632158
semi_synthetic,0,0.5575767085914727
semi_synthetic,1,0.46719258205587805
semi_synthetic,0,0.477149226230091
semi_synthetic,0,0.42084615418677335
semi_synthetic,1,0.40895203225720617
semi_synthetic,0,0.4581459665105297
semi_synthetic,0,0.4961918499457447
semi_synthetic,1,0.48466500867664
semi_synthetic,1,0.6359619773133603
semi_synthetic,1,0.40047295556530504
semi_synthetic,1,0.34340514929538773
semi_synthetic,1,0.6139060577687414
semi_synthetic,0,0.457304222505135
semi_synthetic,0,0.3597575706078876
semi_synthetic,1,0.3745739501076784
semi_synthetic,0,0.4403968158468203
semi_synthetic,0,0.5376954215015612
semi_synthetic,0,0.6693390931315613
semi_synthetic,0,0.43762453790979683
semi_synthetic,0,0.4688190925387427
semi_synthetic,1,0.47511094564931894
semi_synthetic,0,0.46509879251786745
semi_synthetic,0,0.42626640713988784
semi_synthetic,0,0.5106069887931701
semi_synthetic,0,0.47909412105275145
semi_synthetic,0,0.45109831304362785
semi_synthetic,0,0.5884868810376926
semi_synthetic,0,0.5109058281151879
semi_synthetic,1,0.7640576775484834
semi_synthetic,1,0.5852728529045942
semi_synthetic,1,0.47682701456029525
semi_synthetic,1,0.5771997446714195
semi_synthetic,0,0.42008489561250045
semi_synthetic,0,0.4140991874834802
semi_synthetic,1,0.6375705145662608
semi_synthetic,1,0.3929190503006274
semi_synthetic,0,0.44861038488089405
semi_synthetic,1,0.4778034113214915
semi_synthetic,0,0.4960977276191551
semi_synthetic,1,0.39469004906892696
semi_synthetic,0,0.4683403905490451
semi_synthetic,0,0.38313040464262577
semi_synthetic,0,0.43556847914525976
semi_synthetic,0,0.40480182615918
semi_synthetic,1,0.48043554692946416
semi_synthetic,1,0.596333581470546
semi_synthetic,0,0.5888196280331577
semi_synthetic,1,0.47975162579993197
semi_synthetic,0,0.4633547664782265
semi_synthetic,1,0.5932185304119094
semi_synthetic,0,0.5726700125085816
semi_synthetic,0,0.40498377432176247
semi_synthetic,1,0.503513242268776
semi_synthetic,0,0.6795195450515948
semi_synthetic,0,0.572326024042613
semi_synthetic,0,0.4180776044948624
semi_synthetic,1,0.42109205952950307
semi_synthetic,1,0.5855344159949015
semi_synthetic,0,0.5710566965162018
semi_synthetic,1,0.5255240629159493
semi_synthetic,0,0.498578938325752
semi_synthetic,0,0.5764027440264736
semi_synthetic,0,0.45650879300752073
semi_synthetic,0,0.4562349834964731
semi_synthetic,1,0.42340118993812603
semi_synthetic,0,0.47966878599060986
semi_synthetic,1,0.5907195959498293
semi_synthetic,1,0.6844056917925805
semi_synthetic,0,0.5185618665054211
semi_synthetic,0,0.620367181665412
semi_synthetic,1,0.6862129048001989
semi_synthetic,0,0.4578396330716249
semi_synthetic,1,0.661304275965623
semi_synthetic,0,0.4555946613005441
semi_synthetic,0,0.4738366897416558
semi_synthetic,1,0.49694958214477136
semi_synthetic,1,0.3570641549658831
semi_synthetic,1,0.6033273577472857
semi_synthetic,1,0.4203119511183903
semi_synthetic,1,0.5976615836193134
semi_synthetic,1,0.5323738217063886
semi_synthetic,0,0.36825884117309643
semi_synthetic,1,0.5065664001327829
semi_synthetic,0,0.5167013865112321
semi_synthetic,1,0.42969325798024066
semi_synthetic,0,0.5045541442892334
semi_synthetic,1,0.5381574008732452
semi_synthetic,0,0.47839240326238547
semi_synthetic,0,0.33560215708281527
semi_synthetic,1,0.5206199759530156
semi_synthetic,1,0.5223163259506167
semi_synthetic,1,0.6795533367778438
semi_synthetic,1,0.30858441035207956
semi_synthetic,1,0.42488628996437516
semi_synthetic,1,0.38614547545805616
semi_synthetic,1,0.4054803341585243
semi_synthetic,0,0.41095124456864224
semi_synthetic,0,0.3954197860369357
semi_synthetic,1,0.45174212694911003
semi_synthetic,0,0.6246981153841689
semi_synthetic,0,0.5558161464347285
semi_synthetic,0,0.5793558291614304
semi_synthetic,1,0.4469456959072023
semi_synthetic,1,0.49036217917413694
semi_synthetic,0,0.46716190167453087
semi_synthetic,1,0.5541502408136789
semi_synthetic,0,0.3682657445098629
semi_synthetic,1,0.3403481169172344
semi_synthetic,1,0.6139638346366513
semi_synthetic,0,0.4423842201003442
semi_synthetic,0,0.436218242156892
semi_synthetic,1,0.40828564231363634
semi_synthetic,1,0.4291696798938079
semi_synthetic,0,0.4280905058046006
semi_synthetic,1,0.5167441756969384
semi_synthetic,0,0.47563175458428375
semi_synthetic,1,0.634278423255954
semi_synthetic,0,0.5359129350415373
semi_synthetic,1,0.4634929250034581
semi_synthetic,1,0.4792946844748147
semi_synthetic,1,0.40857039638121007
semi_synthetic,1,0.6932429771593674
semi_synthetic,1,0.5264336396041351
semi_synthetic,1,0.48211963181627043
semi_synthetic,0,0.5329283399510277
semi_synthetic,0,0.36027705350896666
semi_synthetic,1,0.5052560952165582
semi_synthetic,0,0.44897642471528354
semi_synthetic,0,0.5493971314123881
semi_synthetic,0,0.470011376319212
semi_synthetic,0,0.5172426944505669
semi_synthetic,0,0.5104025832483212
semi_synthetic,0,0.43894077346651417
semi_synthetic,1,0.5140086049380342
semi_synthetic,0,0.43316517553131606
semi_synthetic,1,0.4184325813637445
semi_synthetic,0,0.47181097728146604
semi_synthetic,1,0.5407071835524403
semi_synthetic,0,0.4978734001631888
semi_synthetic,0,0.4063580189199493
semi_synthetic,0,0.3637464265229281
semi_synthetic,0,0.4203016358463642
semi_synthetic,0,0.40513562398314357
semi_synthetic,1,0.4817343624651442
semi_synthetic,1,0.5968244115697868
semi_synthetic,0,0.5855598672337562
semi_synthetic,0,0.5314318662218298
semi_synthetic,0,0.46236325567121794
semi_synthetic,1,0.5336053186924039
semi_synthetic,1,0.5980502865520779
semi_synthetic,1,0.5703930193788248
semi_synthetic,0,0.35915104956102034
semi_synthetic,0,0.45150434399703726
semi_synthetic,0,0.5440656114362787
semi_synthetic,0,0.4867231579942633
semi_synthetic,0,0.46637263050774275
semi_synthetic,0,0.43441805919983123
semi_synthetic,1,0.4432149645668201
semi_synthetic,0,0.3828549145496373
semi_synthetic,0,0.4349199690892454
semi_synthetic,1,0.4481675141150308
semi_synthetic,0,0.5280129444636886
semi_synthetic,0,0.42721093181337766
semi_synthetic,0,0.4775485220762687
semi_synthetic,1,0.41473069223499615
semi_synthetic,1,0.43370324318045667
semi_synthetic,1,0.42603003213322105
semi_synthetic,0,0.4145539748680565
semi_synthetic,0,0.301200986711764
semi_synthetic,1,0.5632162212770833
semi_synthetic,0,0.49053280418522927
semi_synthetic,1,0.3865088258600429
semi_synthetic,0,0.4026329107831502
semi_synthetic,1,0.41990335787234706
semi_synthetic,1,0.553033126216909
semi_synthetic,1,0.5439420107213316
semi_synthetic,0,0.5745840003217224
semi_synthetic,1,0.4453070584794523
semi_synthetic,1,0.5243930814285784
semi_synthetic,1,0.4312679517377123
semi_synthetic,0,0.4224600750669278
semi_synthetic,0,0.48147572108117004
semi_synthetic,0,0.47473074107386304
semi_synthetic,0,0.4187311532577456
semi_synthetic,0,0.6333532082493787
semi_synthetic,1,0.6232508436475636
semi_synthetic,0,0.5060882475895927
semi_synthetic,1,0.5958970039418408
semi_synthetic,1,0.6589552211541677
semi_synthetic,1,0.5993809279298051
semi_synthetic,1,0.4852128084187586
semi_synthetic,1,0.49565726550718825
semi_synthetic,1,0.44258578420501704
semi_synthetic,1,0.5432844673430729
semi_synthetic,1,0.38304861119442485
semi_synthetic,1,0.4139889910235069
semi_synthetic,1,0.4517613342599712
semi_synthetic,1,0.5798893511867602
semi_synthetic,1,0.4520433461517561
semi_synthetic,0,0.5483276456282815
semi_synthetic,1,0.676431897142357
semi_synthetic,0,0.42085924744591113
semi_synthetic,0,0.4034091485551796
semi_synthetic,1,0.49396786042464713
semi_synthetic,0,0.3838565465009568
semi_synthetic,0,0.539978733958066
semi_synthetic,0,0.5844411494820786
semi_synthetic,0,0.45844720329369565
semi_synthetic,1,0.5767862064717
semi_synthetic,1,0.493037234758948
semi_synthetic,0,0.5774449002341101
semi_synthetic,0,0.4316240288394029
semi_synthetic,0,0.5625193520571095
semi_synthetic,1,0.5399140123137434
semi_synthetic,1,0.41440797720006856
semi_synthetic,0,0.4624693403884138
semi_synthetic,0,0.46444935634022605
semi_synthetic,0,0.4356327890891976
semi_synthetic,1,0.4655962602970244
semi_synthetic,0,0.4844609476909215
semi_synthetic,1,0.4939027682506586
semi_synthetic,1,0.5331712452666896
semi_synthetic,0,0.35858422403572543
semi_synthetic,0,0.36628225954003846
semi_synthetic,0,0.5569908677880504
semi_synthetic,1,0.39242089298315624
semi_synthetic,1,0.5593354593048013
semi_synthetic,0,0.5307550713844683
semi_synthetic,1,0.523330860438128
semi_synthetic,1,0.4689583602481077
semi_synthetic,0,0.44140455577056004
semi_synthetic,0,0.425095599084821
semi_synthetic,0,0.5217756356466947
semi_synthetic,0,0.41718632849721277
semi_synthetic,1,0.42057018718404077
semi_synthetic,1,0.46061719732686734
semi_synthetic,0,0.6203203844473406
semi_synthetic,0,0.4246423060838587
semi_synthetic,0,0.44765101719496
semi_synthetic,0,0.4014142651692973
semi_synthetic,0,0.5416915241814584
semi_synthetic,1,0.4657242280500245
semi_synthetic,1,0.4108222478666815
semi_synthetic,0,0.39741820973879194
semi_synthetic,0,0.6644205984841484
semi_synthetic,1,0.5423134725949054
semi_synthetic,1,0.5027933054949939
semi_synthetic,1,0.42968239880939696
semi_synthetic,0,0.5891093278051326
semi_synthetic,1,0.6018474788143799
semi_synthetic,1,0.5927649694879281
semi_synthetic,0,0.44269397901574875
semi_synthetic,0,0.4658373241174479
semi_synthetic,0,0.44881771247756097
semi_synthetic,1,0.4433677008245497
semi_synthetic,1,0.4390292045543238
semi_synthetic,0,0.3968361395470818
semi_synthetic,0,0.47658551796789955
